split,image_key,image_path,label_path,image_valid,image_error,width,height,mode,sha256,dhash,valid_box_count,invalid_line_count,class_ids,min_box_area_at_640
val,image686,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image686.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image686.txt,True,,640,640,RGB,e6f8ec5e8b376c5e27ed05c69ed854d2ebb62d04019c71cb25d8d4188be2b359,00e8c0f0fdf9f100,3,0,"0,5,6",2996.5766639616
val,image698,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image698.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image698.txt,True,,640,640,RGB,b6b5d960751c073c5793aa22b72e8957b365209770d20bb5a9bad9b4dc9645bd,e4d0ccccccdcdcdc,8,0,"0,1,2,5,6",1237.8847064063998
val,image705,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image705.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image705.txt,True,,640,640,RGB,0b72cfc1a70c64910a80c302eba558ba1a4a70e8a29e7b1cf0051cad48ce6beb,83ae6e0d4ecb498c,4,0,"2,3,6",2514.4104255488
val,image709,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image709.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image709.txt,True,,640,640,RGB,acd89659a7228b8e5a43485c93e5445e2f863411fe4e924a172a8922020b0914,8625cc4b9dcb4948,7,0,"0,1,2,3,6",2435.1268864000003
val,image719,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image719.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image719.txt,True,,640,640,RGB,b6b6706eefef6dcefd9b05dc8a08af9e90739175863f4ee747df08cb20be5e7c,83a6263556f667a6,4,0,"2,3,6",5202.5410719744
val,image74,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image74.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image74.txt,True,,640,640,RGB,311eaf1b84b37f5b659aea1286431a7f4a0d3aa685f92cc22c0fcbecc91e995a,007159ddd8d8c800,2,0,"2,6",54118.70528962559
val,image742,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image742.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image742.txt,True,,640,640,RGB,4f2e0401cdeae3c697ae0b5fec77282ea0d5fbabf4862cc577b516117416411d,d4f0ccd4d4d4c0cc,5,0,"0,1,2,6",1775.7930848256
val,image749,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image749.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image749.txt,True,,640,640,RGB,ac5dafafcf18a42e44cb11740beb6897b8d9b1ba588916838debb9b54d976cb7,dcdcc0d8d8f8f4d4,6,0,"0,2,5,6",8614.953112780799
val,image759,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image759.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image759.txt,True,,640,640,RGB,84a33600169562a763fe9e04ed1c4b030244007b3c9c7ec6aa651a0e094651fa,30808061639a9a9a,4,0,"0,1,2,6",3950.9427695616
val,image762,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image762.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image762.txt,True,,640,640,RGB,66d4c6ac0b7abeb1626af0f1aee5959c9bc502ba1ac91a91873a1771f31316c5,438b1bd999078547,6,0,"0,1,2,3,6",2618.5457664
val,image763,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image763.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image763.txt,True,,640,640,RGB,af8a767fb0a3b429f3e534f27239f6189745ddb7a9d477d6a739a4daaeaa9d5f,4c4e63732e26c4cc,6,0,"0,1,2,3,6",2232.0973824
val,image767,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image767.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image767.txt,True,,640,640,RGB,09f764882f4fd752c63c760296a00346e28e0c83e7aac742deede0e70c0ab8fd,629294962ecb9e3e,3,0,"0,2,6",14428.736
val,image771,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image771.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image771.txt,True,,640,640,RGB,cd67373f96e51b6bda28c5001079555760514fb452e52a1e5f2bc541b66972b9,8d8c82b392cc0c2c,13,0,"0,1,2,3,6",2622.2464679936
val,image798,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image798.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image798.txt,True,,640,640,RGB,76adf700356a62b2d5ebb8a7edc19822b92b0f2cfe4288259a269bd7f948c2b7,0416078726264a4a,7,0,"0,1,2,3,6",3864.8372224
val,image804,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image804.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image804.txt,True,,640,640,RGB,1a79b5ed521359a40a3f587a620a346581d1a740caace17999f93628f833346b,89448a88a0aaa281,31,0,"0,1,2,3,6",1684.1730576384002
val,image808,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image808.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image808.txt,True,,640,640,RGB,9b926cbbec6d35fd7ee05c42b7dbf371eebe5c003d3df0abad6f9a6243395ed0,4400d4d4dcc40044,8,0,"0,2,3",339.8615744512
val,image824,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image824.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image824.txt,True,,640,640,RGB,d29a9c05b2d3c6a06ccb26bed9eb8e4808d1e51463b59ada064a8adae4e86805,e7e266cddbe7e7e2,2,0,"0,2",7599.341395148799
val,image826,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image826.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image826.txt,True,,640,640,RGB,64b77518d5c65fc26ab0a78df1859d00f5a66508dff8d84936091fc510be7f29,e7c76fe6d6e6e6e6,2,0,"0,2",7424.684918374401
val,image852,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image852.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image852.txt,True,,640,640,RGB,33e7d14d10b85d60135d393faa3f39651918aebc7203c64cc821e05255479248,d4ccccccdccccccc,5,0,"0,1,2,6",4448.110284800001
val,image867,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image867.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image867.txt,True,,640,640,RGB,6d7539ee777383a27c859f7ce06bd54a36f971efaadded03849a774aca0dafae,4eccd88d0c4f0dcd,8,0,"0,1,2,3,4,6",2456.7889936384
val,image868,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image868.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image868.txt,True,,640,640,RGB,4d5441865a8b04c1391bfc35957555e28cb68530ff8fac503e0e4d8e9653addd,cd8b480d0c4d0e26,8,0,"0,1,2,3,4,6",1722.0553728000004
val,image876,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image876.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image876.txt,True,,640,640,RGB,880b18e2afb46aee1bcc358b7d08a20e3174fbb85be4b596b62e6da99dfcb875,1f3fb71626368697,7,0,"0,1,2,3,4,6",4589.7739255808
val,image885,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image885.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image885.txt,True,,640,640,RGB,11e217fbd3326aa7ef0ab0a04f1b9f18f071a1005d8890fdf03a4c7967cdd4c8,8ea4838ea626c667,8,0,"0,1,2,3,4,6",3819.5479560192
val,image896,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image896.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image896.txt,True,,640,640,RGB,afb47775f2793f24459fb9e2de7392dfcd954e5a59001d30bd66e7a958490a73,cb4c378dcd4ccf26,8,0,"0,1,2,3,4,6",1500.2460159999998
val,image897,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image897.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image897.txt,True,,640,640,RGB,290be0fa63c6a7a2c93b4bb6bb4a632477082e961ee7f6b35d4932cd2ad8b36a,d4d4ccccd4dcdcc4,6,0,"0,2,6",537.4505975807999
val,image9,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image9.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image9.txt,True,,640,640,RGB,b4112b2f221f41acc9dc345f70aad53bd23428583e2a68cb27e38882ba25af33,0503171a9a8b160e,6,0,"0,1,2,3,6",866.3039999999999
val,image933,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image933.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image933.txt,True,,640,640,RGB,87abcf35986cf155ab90fc57fe5dc73b49a07baf0e0d3a20c99390c05ec0c805,dae4c6cea4466c24,8,0,"0,1,2,3,4,6",1500.2460159999998
val,image942,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image942.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image942.txt,True,,640,640,RGB,be57e4ca67e646e120ca1c3511238ee542c4a25e7023e2c10c3e2386ed152817,fba5070b478d854d,8,0,"0,1,2,3,4,6",2237.7448447999996
val,image955,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image955.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image955.txt,True,,640,640,RGB,ad591fd1beefa8aa1df88007994d6579ed4f042300b1759c6ea5205ce847b802,d6e6838346562626,8,0,"0,1,2,3,4,6",2251.6979871743997
val,image961,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image961.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image961.txt,True,,640,640,RGB,c429a3a349cfc31ad92ecce974957f7447bfc02136b1b4da656409c46758dd6e,d0d8f8dce4e4ecc8,4,0,"0,1,2,6",2336.4669440000002
val,image981,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image981.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image981.txt,True,,640,640,RGB,7f511a022cd162fa1e6307f4bdcdca85467ed8f060c69eb64b4ace8f55e78a67,00c6062646464600,8,0,"1,4,5,6",2536.0047120384
val,image989,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image989.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image989.txt,True,,640,640,RGB,e01bf75987316ec54c6bfe103f502f7f1d067d54df6f803ac9e11136d7c90024,f0e8cc3230084c0c,5,0,"0,2,3,6",5551.1797592063995
val,image997,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image997.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image997.txt,True,,640,640,RGB,9f1b5b8ab1876eba4647db201fa4a341832f94f53646c698f658a8e78fcf8880,1c0c9716970d0c9e,8,0,"0,1,2,3,4,6",2647.1164919807998
test,image1,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1.txt,True,,640,640,RGB,fc1c0ef16712655f3eda7f709141d980b7e1deab06c18b4a4cea51eff7a403db,00f0fbfeff5f3e00,5,0,"0,1,2,6",3246.3560703999997
test,image10,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image10.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image10.txt,True,,640,640,RGB,ae293c38ac2c443941b7c35f3821204c496da86cdd27a0ee7a3373b862f7ef9d,dcfcfcf4ecfcfcdc,6,0,"2,6",2701.6648671231997
test,image1003,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1003.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1003.txt,True,,640,640,RGB,132e642eeaa562bab24041d09be4826644b2a3b3e09d47a72e45596a0bdc6fd1,9c9a9b9a9f899492,7,0,"0,1,2,3,6",1243.5363680256003
test,image1007,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1007.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1007.txt,True,,640,640,RGB,ae8c8e6d469d0d97b0ed1cbb23f877c678255ef115f6d8a54bd563ffafef51e7,8c8ecbcc4e8d8492,8,0,"0,1,2,3,4,6",969.4902272000002
test,image1009,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1009.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1009.txt,True,,640,640,RGB,6e18fcd07f54e1957cd224f0b50620fc5854c158e2cdc036ea1f457ead1e2949,090b0b0a8e87061e,5,0,"0,1,2,6",1842.9089775616
test,image1014,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1014.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1014.txt,True,,640,640,RGB,78d9ba7fc58a93e0bbbfc6bb6277071654809fa960960951b9b32327290b672b,62681d9ecc4d0486,8,0,"0,1,2,3,4,6",2380.4406808576
test,image1019,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1019.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1019.txt,True,,640,640,RGB,8e8d10e08fd6294ebd35112209d2c26981f96019766eada244a2ccd4517fbc66,89c99c9e4d1a5826,7,0,"0,1,2,3,6",2982.1402464256
test,image1023,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1023.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1023.txt,True,,640,640,RGB,3eecfcad3555403ef85b9ace3e28796d5c216804986950e9777d4de6e9647fc8,4cc7c40da78726b3,8,0,"0,1,2,3,4,6",1445.4924447744002
test,image1037,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1037.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1037.txt,True,,640,640,RGB,6c450b2f0d7642b79f95f1568c6699242e5541a3ef666bd2569a609178f5c070,009133eecb8b8b00,25,0,"0,1,2,3,6",820.8443056128
test,image1065,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1065.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1065.txt,True,,640,640,RGB,e53bbc1f867306c241162d24e3f402c17664187b57b60c84f27e1f417b54d110,ce4997964f0f8fc9,8,0,"0,1,2,3,4,6",2801.2075327487996
test,image1074,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1074.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1074.txt,True,,640,640,RGB,93f57c0b653474740b82638024f0ae8b0ecbb68f2eb89d09fdbf68cc7298abc6,4c8e97174e4d8fce,8,0,"0,1,2,3,4,6",2248.8765775872002
test,image1076,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1076.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1076.txt,True,,640,640,RGB,2ecb59ad18c49a4f7bc8c35ef79006351121588e8af792847d217b2b53fec72e,090d17174f4d4fc7,8,0,"0,1,2,3,4,6",3736.835683123201
test,image1088,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1088.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1088.txt,True,,640,640,RGB,14a41d47a6791fc5a39a6c930d64a77609ff539d54c3612f2cb05920ca2b060a,2e8c9ecf070c4f67,8,0,"0,1,2,3,4,6",2114.9727768576
test,image1089,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1089.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1089.txt,True,,640,640,RGB,be5fa8295614f473d62005a25d5ac93c668ad02d99173741b594a332ff691640,4c0c1ccf0f0c4d67,8,0,"0,1,2,3,4,6",2394.7124719615995
test,image110,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image110.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image110.txt,True,,640,640,RGB,ae0ec0d11b3a028cb284aea9af2f9bdbe3abf8eaacecfd8d6fdbb4beb09f1663,0000f0e0e0d80c20,10,0,"0,1,2,6",929.0304
test,image1111,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1111.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1111.txt,True,,640,640,RGB,4cf4cea617e7badd64c68c03a6c20df67f1c33800d8531feed3f74f52c53cb27,b3974b0b46264644,8,0,"0,1,2,3,4,6",2418.2121480192
test,image1114,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1114.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1114.txt,True,,640,640,RGB,50b781de0ab7e6a48a253a32e71092a15fad19e50f3b1721a9d088bdf2c996e2,66674b0b87264366,8,0,"0,1,2,3,4,6",4144.9909231616
test,image1120,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1120.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1120.txt,True,,820,1024,RGB,62da23924d7de45be49cf4eecfc8b8aa3a51901e3794320a63e95b13f17b2482,cf96decf9b323232,4,0,"5,6,7,8",8432.690253312001
test,image1125,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1125.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1125.txt,True,,1024,767,RGB,ee1a3255b9c4facffddfd09b37d1b837bf383fccb46215685bbf447d83318314,4d97272ccc8bc747,11,0,"3,5,6",2828.9807104000006
test,image1132,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1132.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1132.txt,True,,1024,1024,RGB,eba55f595c70a0f4eb5d5ad8eb24309526a3478961bde04cdffd42013cb3d49c,8ce4e5a66f06b783,8,0,"3,5,6,7,8,9",2067.2780640256
test,image1133,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1133.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1133.txt,True,,683,1024,RGB,060258f5709aa420d2997e52dd74e39d10c0b7e557fec102c265189122cc5470,187c4ece96d6d686,5,0,"5,6,7,8,9",2238.6867913391998
test,image1139,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1139.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1139.txt,True,,682,1024,RGB,37c3d6d3e7fc3eca2315f1734efc5eef32142a1ed9644515f35b6c8fbe45c94b,e6cecc4e166ad95d,6,0,"5,6,7,8,9",3306.6950410823997
test,image1145,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1145.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1145.txt,True,,1024,683,RGB,9d0817c5664de792b7597489828da731fbeff4efeaf800c99a31529dfeca4b98,c180e0b0a6bc90da,37,0,"3,5,6,7,9,10",183.15057094880004
test,image1152,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1152.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1152.txt,True,,1024,768,RGB,47dbd51995e1a4e015772599c2e8621fb7ac16ba27671cfc2ca4d16b0841d0be,9c7251199fdb662e,6,0,"5,6,7,8,9",1977.1548672000001
test,image116,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image116.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image116.txt,True,,640,640,RGB,4c51d70924d06f97109d2f18dca18b5bf671b44b2e7657929e86960ea0ad90a7,868eb6b6f2caace4,18,0,"0,1,2,6",1015.0494048255999
test,image1178,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1178.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1178.txt,True,,681,1024,RGB,3bc28965fa683bc4690d79b31d3622da7cf658096b40df6a8565ab55aca7a077,100d8e8e8e16d40f,8,0,"5,6,7,8,9,10",1016.0270669555999
test,image1205,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1205.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1205.txt,True,,1024,680,RGB,2575f828d948ccea69838fa7b0b7c9411e1f14cace4a93b6f3b4243b6190fc7c,32adeced88d9fbc6,11,0,"5,6,7,8,9",1902.2895046080002
test,image122,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image122.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image122.txt,True,,640,640,RGB,b26f6bfa9fa36605c1dd87a6a637e31e5af3abd91e6ceff99b7ca1f0805a0f8a,cccce4e0d898f0f0,4,0,"0,2,4,6",5090.8479320064
test,image1229,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1229.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1229.txt,True,,768,1024,RGB,961267191ce57b3075124016aaea9158b26ae2364a78a7bed725695f5b1f739f,380810184b4b0d74,7,0,"5,6,7,8,9,10",2252.2134918144
test,image1231,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1231.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1231.txt,True,,1024,749,RGB,df1126344001803e77ccceacfd6fa13ce06454b01803e71aa63a10790fda0bbc,6664696264a8b161,11,0,"5,6,7,8,9",3087.5272774975992
test,image1235,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1235.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1235.txt,True,,755,1024,RGB,f5b127f1c78c8be9b116ad7446edaeb7d7cc8e39150dc27252c698f3fcb377e8,8e381858c0545580,15,0,"3,5,6,7,8,9,10",1884.377130042
test,image1239,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1239.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1239.txt,True,,1024,683,RGB,fccc8b72fa6dab487cf92349fbcf36154690f0abbba61c4981496714fb318a41,e0c36327f6b6d2c0,21,0,"5,6,7,9,10",432.67166635120003
test,image1252,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1252.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1252.txt,True,,1024,765,RGB,f047d86f95a0cfd403261fab3e404ded260eb44fd7743db23ea9f9071816ae57,3c300834114a460d,5,0,"5,6,7,8,9",7575.408304434
test,image1256,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1256.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1256.txt,True,,768,1024,RGB,f8a3ef82ced85b2d2871ee9bb61091aaa953479b16e8cd6c0a7e2b017b275c6f,7976d2d2512d2d6d,22,0,"3,4,5,6,7,8,9",1143.3881862143999
test,image1264,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1264.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1264.txt,True,,1024,962,RGB,0032ffc707c407bda80b804124b1f4e782320da56e4c8e2e81b1c477abf9f244,941b333b3b3e3830,32,0,"3,5,6,7,8,9,10",697.5957760928
test,image1270,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1270.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1270.txt,True,,1024,1024,RGB,aa31be89e67425278e467066c0098a5e116d06efdb5cd02aec87103172fdbf58,a4ce062c0f07069e,14,0,"4,5,6,7,8,9",640.64
test,image1276,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1276.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1276.txt,True,,685,1024,RGB,56ea183ba10900f34a9d63bee84ef590096b09a2b914bb841337f700e0856d31,9ed6c467694986c0,6,0,"5,6,7,8,9",3577.014516096
test,image1292,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1292.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1292.txt,True,,768,960,RGB,c5254b380ad09b4264ab73a5b04d36732fd30a59a992c7aa182401bcc8c062cb,cccc9c9ecececeec,6,0,"3,5,6,7,8,9",975.1492608
test,image1293,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1293.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/test/image1293.txt,True,,1024,683,RGB,1f77c61e13720d60903df26b7a85d8c3a0d7aac020ebb0796eae359ea5b7d58a,fff33b395cfe6c6c,5,0,"5,6,7,8,9",3806.2756062464005
