source_split,source_image,source_label,canonical_image,canonical_label,raw_box_count,mapped_box_count,dropped_box_count,image_sha256,transfer_action
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1057.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1057.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1057.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1057.txt,8,3,5,45175fe418bddf9644331d2cd0e5fd3f73ef77aaf83582cc08cefd73f26ea9de,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1072.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1072.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1072.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1072.txt,8,3,5,30f48b9eb06b128080d4230cbba4721c1c9add21d50e4af21752dbf004c423f1,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1083.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1083.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1083.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1083.txt,8,3,5,d0b25c214e9bb9624df4cb538eb4c66647fa2b8296d3e7205a26aab9741598ae,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1085.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1085.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1085.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1085.txt,8,3,5,55f3e120b8f0101ee02ad8e138ec73f06e398225d98cdc990dd4ba7c510992c4,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1091.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1091.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1091.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1091.txt,8,3,5,e72c72dcaf904cfc3355d87ff3578feef5be4a8a24c4734c28e99f44b57cd781,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1096.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1096.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1096.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1096.txt,8,3,5,329262a7eb1add3f8cc3b44a669ad8ab0f0af1c936e7c325da32ed8768d4c507,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image11.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image11.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image11.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image11.txt,10,7,3,4898cd62392ffd1072f4161c604d47a1c3352c299e8e56fd9df65d40bddeef74,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1107.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1107.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1107.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1107.txt,8,3,5,21e5d4cb71535bdc23169000965f29fa760b9f33ba911b8135f8295feca05d37,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1109.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1109.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1109.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1109.txt,8,3,5,26328092a4f721133c78b3a3da33c999e2b20662137f9b87f84d164e4834e604,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1121.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1121.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1121.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1121.txt,37,37,0,eded015b43e5cae15e4713cd111cd5b5c6c3cb482a2d58964c1a013b1182c6c9,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1129.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1129.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1129.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1129.txt,13,3,10,88a08949ecb999dc4cde55a2a2a9728e3df519264f57d20b8172196c42ae4eaa,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1130.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1130.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1130.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1130.txt,7,1,6,73e7b6460eb6f2789ba4eb941edcec4a4410a1af74835aa0bc190853775d5398,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1137.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1137.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1137.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1137.txt,4,1,3,b1d9e4a673e9889ecc8063f1ccf227891eafb4e91389eb94b23a22513c1642b7,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1146.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1146.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1146.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1146.txt,5,1,4,a30443ba89cc392a1720dc5189913b83ad4a1de42400bc2286f47c6127e8d8b8,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image115.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image115.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image115.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image115.txt,5,3,2,a9b7c0e0bbaeed008b0fabe5ea67457f7924838ce5e5c28e964e43a416117078,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1151.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1151.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1151.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1151.txt,4,1,3,351bccc2a555dd6fa0b1d7a9ed1b62678afb9ca93c02d7262e1532520e1c5704,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image117.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image117.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image117.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image117.txt,29,29,0,7599316f243b98c048997568b9e450fe5ef9f533c99ecf617096519d1e51c36b,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1183.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1183.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1183.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1183.txt,14,2,12,523ae89a1cd86d3b638a60fca7445d7d7c5db4a8866c08d6ec83e1241faedd24,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1190.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1190.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1190.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1190.txt,6,1,5,79bad840ae5e6d8006bd8a17f3cecc53e58a01d4aa90a53bd064d48311fe4ece,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1193.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1193.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1193.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1193.txt,12,2,10,61b7a2f325d0912de8878792697dc9b9561a9ac0635330bda99aac12d5921ae1,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image12.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image12.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image12.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image12.txt,5,3,2,1c13a8d744324e680ba4508d7c95818cf6deb2eab1cd9476ebe130dd0e43f912,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1203.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1203.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1203.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1203.txt,10,2,8,0387c52edb7955a1aedc563def8698cb554e63fca8ee2b7afe52bc513a289e77,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1211.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1211.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1211.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1211.txt,15,2,13,c284f6faa7450e0c97cda71bbb0598590b4c61faf620801370e645c0730a00e4,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1215.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1215.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1215.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1215.txt,8,2,6,b29f28e578470c4b67bb36248eb3c44256b1f11e87395dae47538bc5cee0d4e1,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1217.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1217.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1217.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1217.txt,16,4,12,e74f5de6a61b713e5f2a85d84a8af5743e07d257b36459414c41dc4a6be28407,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1223.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1223.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1223.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1223.txt,6,1,5,17395f70a8681d80b4bdb8f80e0568bd551da71bd188117504dad7b2d4bb9fe8,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1234.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1234.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1234.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1234.txt,13,3,10,bdee9c120585d0adfca4ac1f7e7853954a92bde95080dd267a963fb1ab671234,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1248.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1248.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1248.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1248.txt,6,1,5,976a418670ad8c9971a385f5ae2d585cc045e153b4bf603d88be6bdfe6a8d050,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1273.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1273.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1273.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1273.txt,6,1,5,d30a5b0a73737f6fa2814f0d4ab09891cc683e9105df0932fc77b3d08ff1a766,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1290.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1290.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1290.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1290.txt,6,1,5,04241be417d14427118e0940a9dee9c9fd997107453c8c8352d859a82f58009d,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image130.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image130.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image130.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image130.txt,12,12,0,1876f973dacff4dd9b360b2d4f2d19501794bc58d4347040cf4c478eed0781fb,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1301.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1301.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1301.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1301.txt,5,1,4,acaf2125e1445908fb0681e8a28c4994de6a42118857685394ca0be1eb29670e,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image132.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image132.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image132.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image132.txt,9,9,0,1bbdb594dce858d35261edd956136ba9a50d21772c14d6587573f6ca8353e279,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1333.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1333.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1333.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1333.txt,8,1,7,3a0e1ac1dbb843a308ba743487453d657493ca5f84ae7f8a0cd1924b683b033d,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1341.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1341.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1341.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1341.txt,11,2,9,aa79cd53ebc1be94623776c6ce78c58e25fd687ee32d21e5dda7509da2fc3b82,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1342.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1342.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1342.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1342.txt,5,1,4,a93068d703eeb4da09dcce88b2557752b759d32b0106ba344e7a3e9c75f88271,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1346.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1346.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1346.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1346.txt,8,2,6,7440bca28ed4a1b36a5185cd0e38dced4d027629ca96487a1926555d18b2c0af,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1369.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1369.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1369.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1369.txt,31,4,27,3cdd44c9ab5fcb826ae2372fe8912868d6c5a05b88f9ba3f998693887aa046d6,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image137.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image137.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image137.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image137.txt,10,7,3,91c3c368c692d571705a72739f8d3e64a09550e41d10145bcef824ed8800c5bc,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1375.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1375.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1375.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1375.txt,4,1,3,69a01ef4f0e3cd6d5b7797b145f66d288b719af4db2402ebbcee0eefc73c37be,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1377.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1377.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1377.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1377.txt,6,1,5,e6ffe36c1e29c450b299e25744a28f877f555a41d1d9fef3275bd336f4396165,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1392.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1392.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1392.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1392.txt,8,1,7,2985fe1c0f6787a82c51c434b19fdba3446494afea963c932eb5088699422a38,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1397.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1397.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1397.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1397.txt,5,1,4,a6800c26147a0a3e02c7a8dc92c173ce4713e62c70e1c600adbb1f3cd3be5d56,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1402.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image1402.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1402.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1402.txt,15,3,12,f6b880098055df84fb9f96d846a37d1803d0e11348c360140f83a9de4f7b306f,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image141.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image141.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image141.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image141.txt,10,6,4,b2d6c7ace56f0efebd9e292fdcc081b561d8263ce904fcfac0cc97a250e50fd6,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image144.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image144.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image144.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image144.txt,20,20,0,abc44b37c273f2484fef2c1d5fe11ca8399d1442f685f2e88eafa3c9eb6d7069,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image151.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image151.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image151.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image151.txt,11,11,0,33a6fb5f0c22ba1559542d201cdc7c8dfe34568b23c6f60ecee340c95aa712f7,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image164.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image164.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image164.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image164.txt,4,3,1,8b334d93ceb8e15731d692f0c31d0dc34deb7bf5feee6341bdc1e19c7066fa47,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image171.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image171.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image171.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image171.txt,2,2,0,520c77ecb5c0f9e24cfadfa8135118597d15b9bbef6c2c005e7ad79a64eb7b02,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image176.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image176.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image176.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image176.txt,6,4,2,70b8170b50dbd3385b6e842cf5db2dd788d29a433951d814b481421ac1f68309,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image199.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image199.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image199.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image199.txt,4,4,0,d565554563ad44cc0a5503fb350771886aa49c95bb1d72a1f95b7d1e5ed14028,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image202.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image202.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image202.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image202.txt,17,12,5,f8ce3ffefb3a57cc82ac294361b1eb5f064899a94787e32cbcf41d569058bd92,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image212.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image212.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image212.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image212.txt,9,9,0,bee046863836454905411bf9623a721720fb9d9d53df68f31f4ac6cfc094e8bd,hardlink
